"student_id","teacher_id","class_type","class_size","born","female","race_ethnicity","re_white","re_black","re_asian","re_hispanic","re_native_american","re_other","reading_score","math_score","listening_score"
4936,154,3,26,1980.082,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,579,549,596
4937,176,2,22,1980.03,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,439,444,498
4938,213,1,17,1980.014,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,604,592,574
4939,87,2,22,1980.049,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,492,510,565
4940,89,2,25,1980.014,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,483,538,556
4941,336,1,15,1980.06,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,509,497,568
4942,307,2,24,1980.071,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,579,572,580
4943,193,3,23,1980,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,629,578,551
4944,291,3,26,1980.025,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,590,532,559
4945,164,3,22,1980,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,516,515,543
4946,40,1,15,1980.642,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,629,601,580
4947,311,2,22,1980.06,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,524,526,574
4948,303,2,22,1980.044,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,590,526,574
4949,158,3,25,1980.016,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,521,584,584
4950,77,1,13,1980.186,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,451,454,517
4951,183,2,22,1980.005,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,530,549,592
4952,222,3,21,1980.246,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,474,484,531
4953,132,3,19,1980.046,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,453,479,536
4954,321,1,15,1980.522,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,423,436,501
4955,294,3,22,1980.016,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,521,557,568
4956,190,3,26,1980.262,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,507,529,554
4957,247,3,22,1980.295,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,453,493,562
4958,227,3,24,1980.396,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,527,515,565
4959,86,2,21,1980.445,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,509,490,524
4960,176,2,22,1980.484,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,524,578,571
4961,283,3,20,1980.09,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,590,584,568
4962,224,1,16,1980.489,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,466,529,556
4963,177,2,25,1980.495,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,438,456,484
4964,199,2,23,1980.057,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,629,612,634
4965,241,1,15,1980.087,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,483,500,554
4966,23,3,25,1980.527,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,468,493,556
4967,23,3,25,1980.596,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,530,490,554
4968,88,2,22,1980.675,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,604,535,568
4969,228,1,15,1980.615,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,579,526,601
4970,53,3,23,1980.713,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,533,542,551
4971,70,2,21,1980.281,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,497,542,551
4972,234,2,22,1980.363,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,516,493,546
4973,287,1,14,1980.098,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,465,526,596
4974,219,1,14,1980.087,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,492,486,559
4975,23,3,25,1980.016,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,490,529,543
4976,242,1,15,1980.604,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,590,553,580
4977,188,1,13,1979.874,TRUE,"Asian",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,472,468,534
4978,102,2,17,1980.216,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,468,458,546
4979,179,3,21,1980.443,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,462,477,490
4980,108,2,25,1980.142,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,558,542,574
4981,229,3,23,1980.596,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,468,505,551
4982,164,3,22,1980.617,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,524,567,611
4983,120,3,24,1980.213,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,590,584,625
4984,235,1,18,1980.825,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,564,538,588
4985,276,3,24,1980.626,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,553,520,559
4986,108,2,25,1980.243,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,428,484,541
4987,330,3,22,1978.208,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,469,523,554
4988,60,1,15,1980.235,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,590,612,596
4989,234,2,22,1980.019,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,482,484,536
4990,234,2,22,1980.257,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,475,472,504
4991,234,2,22,1980.322,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,512,510,546
4992,23,3,25,1980.284,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,503,510,526
4993,108,2,25,1980.342,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,465,515,577
4994,181,3,24,1980.325,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,468,486,574
4995,330,3,22,1980.23,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,505,584,592
4996,139,2,28,1980.303,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,629,538,611
4997,191,2,24,1980.555,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,521,512,606
4998,87,2,22,1980.74,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,579,542,588
4999,145,3,26,1980.478,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,485,497,536
5000,4,3,21,1980.686,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,492,495,554
5001,175,2,24,1980.24,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,579,538,584
5002,134,2,20,1980.484,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,492,512,559
5003,84,1,14,1980.579,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,571,495,562
5004,162,1,15,1980.314,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,629,562,611
5005,47,3,25,1980.577,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,444,449,519
5006,34,2,22,1980.626,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,579,545,574
5007,37,3,25,1980.459,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,533,490,538
5008,275,1,15,1980.063,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,505,520,601
5009,263,2,24,1980.169,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,448,578,596
5010,181,3,24,1980.68,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,460,451,541
5011,85,1,15,1980.322,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,490,549,556
5012,177,2,25,1980.309,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,448,495,559
5013,50,2,22,1980.26,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,536,549,551
5014,279,2,20,1980.478,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,468,542,543
5015,228,1,15,1980.699,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,548,549,592
5016,39,1,17,1980.719,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,450,507,538
5017,182,2,22,1980.393,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,514,584,577
5018,56,2,24,1980.098,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,521,562,592
5019,111,2,21,1980.161,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,604,578,580
5020,17,2,16,1980.284,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,512,502,538
5021,266,1,17,1980.492,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,553,553,592
5022,322,2,21,1980.115,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,527,523,538
5023,220,1,14,1980.257,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,468,488,559
5024,216,2,23,1980.227,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,428,477,526
5025,263,2,24,1980.377,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,507,584,596
5026,187,2,26,1980.492,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,497,535,568
5027,266,1,17,1980.467,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,505,474,531
5028,263,2,24,1980.525,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,604,592,634
5029,26,3,23,1979.058,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,519,532,571
5030,250,2,24,1980.339,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,558,562,571
5031,225,2,24,1980.12,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,416,470,512
5032,95,2,22,1980.153,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,558,549,580
5033,81,2,23,1980.607,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,516,484,543
5034,111,2,21,1980.112,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,540,572,588
5035,283,3,20,1980.675,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,503,507,526
5036,83,1,16,1980.115,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,451,538,562
5037,177,2,25,1980.527,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,447,436,496
5038,34,2,22,1980.407,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,487,520,551
5039,176,2,22,1980.12,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,462,484,541
5040,21,3,27,1980.12,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,478,512,551
5041,108,2,25,1980.434,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,431,451,534
5042,108,2,25,1980.516,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,456,479,521
5043,311,2,22,1980.142,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,530,592,625
5044,186,1,17,1980.363,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,629,578,559
5045,227,3,24,1980.598,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,501,472,574
5046,283,3,20,1980.068,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,503,512,574
5047,256,2,23,1980.342,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,450,468,524
5048,176,2,22,1980.093,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,480,523,580
5049,310,3,23,1980.516,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,629,549,568
5050,264,1,13,1980.563,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,536,529,543
5051,187,2,26,1980.533,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,450,444,501
5052,318,1,17,1980.557,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,524,505,565
5053,217,2,23,1980.139,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,444,456,543
5054,175,2,24,1980.238,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,439,449,NA
5055,157,1,16,1980.03,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,544,578,606
5056,22,2,23,1980.59,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,483,495,554
5057,7,1,15,1980.522,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,558,523,577
5058,309,2,23,1980.391,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,527,529,577
5059,45,1,17,1980.186,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,536,542,556
5060,249,1,15,1980.418,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,474,510,529
5061,186,1,17,1980.639,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,571,538,551
5062,181,3,24,1980.402,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,450,490,538
5063,211,1,15,1980.063,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,499,526,548
5064,81,2,23,1980.104,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,503,493,554
5065,240,2,20,1980.071,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,507,529,546
5066,134,2,20,1980.066,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,540,549,551
5067,74,2,21,1980.451,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,571,572,556
5068,9,3,21,1980.672,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,459,458,548
5069,101,1,17,1980.016,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,509,538,571
5070,150,2,21,1980.694,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,499,495,524
5071,23,3,25,1980.404,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,499,549,571
5072,270,1,16,1980.41,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,579,584,574
5073,300,1,15,1980.516,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,516,472,526
5074,256,2,23,1980.016,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,540,532,565
5075,53,3,23,1980.049,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,519,572,562
5076,126,2,21,1980.426,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,483,523,559
5077,181,3,24,1980.426,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,474,474,568
5078,234,2,22,1980.079,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,466,490,531
5079,234,2,22,1980.459,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,524,572,568
5080,182,2,22,1980.372,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,505,542,588
5081,12,2,24,1980.254,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,488,510,529
5082,51,3,21,1980.298,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,629,562,606
5083,21,3,27,1980.333,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,651,578,660
5084,108,2,25,1980.508,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,451,481,536
5085,120,3,24,1980.415,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,651,612,625
5086,207,2,20,1980.525,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,492,512,559
5087,316,1,17,1980.74,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,590,601,708
5088,115,2,22,1980.617,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,553,526,601
5089,108,2,25,1980.052,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,497,493,501
5090,247,3,22,1980.052,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,509,520,559
5091,234,2,22,1980.134,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,482,465,524
5092,255,3,21,1980.055,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,548,518,562
5093,259,3,21,1980.046,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,553,578,606
5094,16,1,18,1980.019,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,475,523,565
5095,165,3,22,1980.568,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,548,542,606
5096,180,2,20,1980.637,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,423,474,517
5097,327,1,14,1980.12,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,651,NA,NA
5098,227,3,24,1980.306,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,458,565
5099,250,2,24,1980.317,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,436,433,521
5100,94,2,21,1980.306,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,501,542,536
5101,49,3,25,1980.344,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,454,477,524
5102,254,3,23,1980.126,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,519,567,625
5103,196,2,22,1980.128,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,488,502,538
5104,227,3,24,1980.525,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,463,479,NA
5105,179,3,21,1980.593,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,501,493,512
5106,172,3,22,1980.609,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,431,461,534
5107,142,3,21,1980.18,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,553,484,543
5108,240,2,20,1980.183,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,530,515,562
5109,77,1,13,1980.699,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,447,465,514
5110,131,2,19,1980.68,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,558,526,596
5111,187,2,26,1980.749,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,571,572,577
5112,315,1,13,1980.309,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,512,529,512
5113,324,3,20,1980.172,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,442,465,496
5114,310,3,23,1980.243,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,457,495,541
5115,283,3,20,1980.191,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,579,653,618
5116,186,1,17,1980.749,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,540,490,536
5117,32,1,16,1979.836,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,536,545,565
5118,327,1,14,1980.467,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,540,584,584
5119,286,2,24,1980.331,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,499,472,536
5120,80,3,30,1980.145,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,572,596
5121,183,2,22,1980.489,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,497,493,565
5122,61,3,23,1980.738,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,499,518,588
5123,61,3,23,1980.221,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,604,567,565
5124,110,2,24,1980.194,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,629,557,596
5125,198,1,17,1980.036,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,564,572,645
5126,209,3,24,1980.637,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,423,433,546
5127,216,2,23,1980.011,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,425,436,484
5128,210,3,21,1980.016,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,564,572,606
5129,86,2,21,1980.139,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,501,484,556
5130,267,3,21,1980.574,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,474,479,536
5131,171,2,24,1980.426,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,471,520,546
5132,130,2,24,1980.208,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,447,465,517
5133,259,3,21,1980.593,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,579,523,551
5134,250,2,24,1980.557,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,503,542,519
5135,112,1,17,1980.279,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,540,500,580
5136,244,1,16,1980.333,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,475,523,574
5137,278,3,28,1980.071,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,558,578,618
5138,56,2,24,1980.29,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,629,562,611
5139,56,2,24,1980.372,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,553,562,634
5140,56,2,24,1980.169,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,474,461,NA
5141,84,1,14,1980.246,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,530,567,571
5142,30,1,13,1980.041,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,516,538,548
5143,76,2,24,1980.516,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,462,523,538
5144,174,1,17,1980.199,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,487,523,548
5145,236,2,23,1980,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,579,549,577
5146,337,1,19,1980.148,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,465,538,568
5147,24,2,27,1980.735,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,564,567,584
5148,219,1,14,1980.557,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,448,474,541
5149,182,2,22,1980.254,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,482,542,580
5150,183,2,22,1980.057,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,475,523,562
5151,99,2,22,1980.167,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,483,497,543
5152,103,2,19,1981.132,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,469,523,571
5153,64,2,22,1981.211,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,604,578,625
5154,220,1,14,1979.493,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,571,512,543
5155,181,3,24,1979.827,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,483,523,546
5156,225,2,24,1979.504,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,444,495,524
5157,225,2,24,1979.477,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,439,468,498
5158,214,3,24,1979.477,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,438,512,524
5159,107,3,22,1979.849,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,488,512,546
5160,36,1,15,1980.399,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,462,470,534
5161,239,3,20,1979.973,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,474,497,543
5162,184,3,23,1979.436,FALSE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,533,557,543
5163,276,3,24,1980.333,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,519,526,568
5164,291,3,26,1980.175,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,604,545,584
5165,38,2,22,1980.637,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,564,545,543
5166,201,2,22,1979.967,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,540,601,611
5167,172,3,22,1980.434,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,558,653,606
5168,92,3,21,1979.959,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,465,518,529
5169,148,2,21,1979.066,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,549,568
5170,33,3,26,1979.312,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,536,567,660
5171,279,2,20,1979.745,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,475,474,538
5172,223,2,21,1979.945,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,466,510,571
