"male","race_white","race_black","race_american_indian","race_asian_pacificislander","race_other","hispanic","grade","fam_income","fam_logincome","hours_tv","hours_videos","hours_games","hours_radio"
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,NA,NA,7,0,0,20
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,NA,NA,10,0,0,3
TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,11,43000,10.6689786502192,6,0,0,1
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12,60000,11.002116507732,10,1,0,25
TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,11,3e+05,12.6115410869661,3,0,0,0
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,60000,11.002116507732,14,2,0,20
TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,11,NA,NA,15,9,0,10
TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,NA,16000,9.68040649926887,20,20,8,25
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,NA,NA,7,2,3,10
TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,11,180000,12.1007176854125,10,2,1,15
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,350000,12.7656912906044,6,0,1,1
TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,9,35000,10.463131911492,11,1,2,4
TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,11,18000,9.7981825908907,42,42,5,6
TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9,40000,10.5966597327836,0,2,0,2
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12,999000,13.8145110586312,3,0,0,7
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,180000,12.1007176854125,2,0,0,4
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12,NA,NA,10,2,0,30
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,10,7000,8.8538082749772,0,5,0,1
TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,11,5000,8.5173931714189,5,6,1,20
FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,11,NA,NA,8,0,0,2
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,10000,9.21044036697652,12,4,4,2
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12,NA,NA,3,0,0,7
FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,8,NA,NA,56,20,0,30
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12,NA,NA,7,2,0,10
FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,10,NA,NA,30,6,0,30
FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,11,30000,10.3089859934221,12,2,0,84
FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,11,30000,10.3089859934221,7,14,0,20
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,47000,10.7579241570616,1,5,1,50
TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,10,24000,10.0858507751287,7,2,0,3
FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,9,43000,10.6689786502192,8,10,0,5
FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,10,45000,10.7144399907278,14,0,0,35
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,36000,10.4913019948302,2,4,0,7
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12,NA,NA,40,0,0,6
FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,12,NA,NA,20,10,0,1
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,10000,9.21044036697652,5,1,0,0
TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,9,NA,NA,10,2,5,24
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,0,0,35,30,10,40
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,7000,8.8538082749772,5,3,0,8
TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,10,14000,9.54688403461792,21,10,0,21
TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,11,20000,9.90353755128617,7,3,5,6
FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,9,30000,10.3089859934221,99,0,14,1
FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,9,NA,NA,86,28,0,86
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,9000,9.10509096125709,10,4,3,6
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,NA,NA,3,2,0,50
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,10,35000,10.463131911492,5,0,0,35
TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,10,NA,NA,4,1,1,0
FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,0,6
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,17000,9.74102744483773,4,2,5,3
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,53000,10.8780660602808,20,10,10,10
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12,93000,11.4403655247658,10,5,1,15
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,73000,11.1982284186668,25,15,5,84
TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,9,16000,9.68040649926887,2,2,0,10
FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,11,40000,10.5966597327836,50,50,0,30
FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,11,NA,NA,4,0,0,30
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,70000,11.1562648066437,8,4,0,12
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,NA,NA,15,12,4,20
TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,12,NA,NA,25,4,15,25
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,27000,10.2036291813376,42,0,0,3
TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,9,14000,9.54688403461792,35,0,6,0
TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,10,60000,11.002116507732,6,3,3,8
TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,11,NA,NA,10,0,4,20
FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,9,24000,10.0858507751287,10,0,10,50
TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,11,NA,NA,4,2,0,1
FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,9,20000,9.90353755128617,14,0,0,48
FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,12,55000,10.9151066458675,6,2,1,7
TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,10,30000,10.3089859934221,9,3,1,6
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,55000,10.9151066458675,0,0,0,8
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,NA,NA,8,8,1,2
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,23000,10.043292972227,3,0,0,5
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,23000,10.043292972227,1,0,0,8
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,25000,10.1266711030504,64,64,99,60
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,NA,NA,5,0,0,10
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12,36000,10.4913019948302,14,2,0,28
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,4000,8.29429960885724,7,3,0,13
FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,12,40000,10.5966597327836,20,10,3,10
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,18000,9.7981825908907,3,3,0,5
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12,12000,9.39274525863144,12,0,0,70
FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,9,NA,NA,20,3,1,5
TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,12,48000,10.7789771230064,15,10,7,6
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,18000,9.7981825908907,10,4,2,20
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12,NA,NA,1,0,0,30
TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,28000,10.2399955028053,10,5,2,6
TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,7,90000,11.4075760603618,10,5,3,30
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,86000,11.362114203075,7,1,15,12
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,40000,10.5966597327836,28,2,14,2
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,NA,NA,5,1,0,3
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,12,36000,10.4913019948302,28,7,0,35
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,45000,10.7144399907278,5,0,2,6
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,40000,10.5966597327836,6,4,0,21
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,7000,8.8538082749772,11,2,1,2
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,50000,10.8197982842103,3,2,0,25
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,55000,10.9151066458675,5,3,2,20
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,8000,8.98732181285012,3,2,0,4
TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,9,22000,9.99884318585288,16,2,1,16
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,1e+05,11.5129354649202,2,1,1,3
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,NA,NA,20,5,0,10
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,60000,11.002116507732,6,0,0,24
TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,11,NA,NA,14,8,2,14
TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,10,85000,11.3504183001091,40,40,60,0
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,91000,11.4186257744496,20,2,2,28
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,32000,10.3735224312936,20,15,0,30
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,70000,11.1562648066437,14,4,1,9
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12,60000,11.002116507732,5,5,0,2
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12,35000,10.463131911492,25,0,1,5
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,11,NA,NA,12,0,0,24
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,40000,10.5966597327836,2,0,0,5
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12,35000,10.463131911492,6,4,0,10
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,130000,11.7752974217158,4,3,1,30
TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,12,80000,11.2897944135779,30,30,5,1
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,11,18000,9.7981825908907,30,5,0,1
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,9,8000,8.98732181285012,2,2,0,1
TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9,NA,NA,24,4,1,16
FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,9,NA,NA,18,18,0,21
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,83000,11.3266079348989,5,2,0,12
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12,52000,10.8590182281479,14,4,0,4
FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,9,15000,9.61587214452889,14,7,4,84
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,38000,10.5453677541517,7,5,3,16
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,32000,10.3735224312936,6,0,3,21
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,70000,11.1562648066437,10,10,1,35
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,90000,11.4075760603618,3,4,0,2
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,50000,10.8197982842103,7,2,0,14
FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,10,90000,11.4075760603618,40,0,3,40
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,70000,11.1562648066437,35,4,1,21
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,NA,NA,14,2,1,8
TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,7,NA,NA,42,0,0,10
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,30000,10.3089859934221,60,30,0,6
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,70000,11.1562648066437,15,3,2,4
FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,8,38000,10.5453677541517,20,5,3,15
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,8,16000,9.68040649926887,30,15,0,25
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,30000,10.3089859934221,NA,2,2,4
FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,8,NA,NA,30,4,5,32
TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,8,NA,NA,48,20,5,40
TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,8,25000,10.1266711030504,14,2,4,14
FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,8,NA,NA,6,0,0,30
TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,8,10000,9.21044036697652,25,2,2,1
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,75000,11.2252567257629,28,4,0,5
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,42000,10.6454487065059,5,5,4,1
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,25000,10.1266711030504,25,10,0,3
FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,8,26000,10.1658902778025,35,0,0,5
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,NA,NA,14,3,0,2
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,250000,12.4292201968364,15,3,2,28
FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,7,12000,9.39274525863144,56,0,0,12
TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,7,NA,NA,28,0,14,0
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,89000,11.3964028846062,14,2,0,24
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,35000,10.463131911492,24,6,0,1
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,NA,NA,28,7,0,30
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,80000,11.2897944135779,10,2,0,3
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,7,NA,NA,2,4,2,1
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,44000,10.6919676399149,21,14,1,14
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,30000,10.3089859934221,14,2,1,5
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,43000,10.6689786502192,15,5,3,25
FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,7,NA,NA,28,4,0,20
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,8,60000,11.002116507732,10,6,8,2
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,70000,11.1562648066437,10,4,0,15
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,50000,10.8197982842103,36,14,14,14
TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,7,23000,10.043292972227,28,40,12,25
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,22000,9.99884318585288,21,2,0,1
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,10000,9.21044036697652,10,5,0,1
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,NA,NA,10,3,0,7
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,12000,9.39274525863144,10,1,3,15
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,NA,NA,11,2,3,20
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,8,14000,9.54688403461792,5,8,7,2
TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,8,89000,11.3964028846062,9,9,0,0
TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,7,15000,9.61587214452889,30,0,0,25
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,90000,11.4075760603618,6,5,2,6
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,NA,NA,15,0,10,20
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,37000,10.5187002182882,36,6,1,5
FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,7,30000,10.3089859934221,8,2,1,1
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,25000,10.1266711030504,15,4,1,5
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,40000,10.5966597327836,NA,2,6,NA
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,10000,9.21044036697652,3,1,0,5
FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,8,NA,NA,8,0,0,2
TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,8,9000,9.10509096125709,38,4,2,5
TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,8000,8.98732181285012,70,3,5,3
FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,8,23000,10.043292972227,20,40,2,35
TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,7,26000,10.1658902778025,28,3,2,14
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,68000,11.1272776899325,4,3,1,1
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,NA,NA,3,2,0,4
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,8,NA,NA,21,2,0,6
FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,7,9000,9.10509096125709,10,2,0,2
TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,9,NA,NA,2,1,3,1
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,25000,10.1266711030504,4,4,0,3
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,50000,10.8197982842103,21,2,1,1
FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,7,11000,9.30574145673943,28,4,2,21
TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,8,90000,11.4075760603618,5,0,1,2
FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,8,18000,9.7981825908907,14,2,7,5
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,30000,10.3089859934221,10,0,1,1
FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,8,50000,10.8197982842103,12,12,0,50
FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,8,24000,10.0858507751287,5,5,3,6
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,105000,11.5617251529038,24,2,2,28
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,48000,10.7789771230064,5,3,0,2
TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,8,45000,10.7144399907278,8,2,3,1
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,13000,9.47278155656217,2,4,2,3
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,5000,8.5173931714189,5,0,2,7
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,40000,10.5966597327836,20,10,7,7
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,37000,10.5187002182882,40,6,0,3
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,20000,9.90353755128617,10,0,2,5
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,120000,11.6952553550628,30,2,2,2
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,30000,10.3089859934221,19,1,0,4
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,38000,10.5453677541517,3,1,5,10
FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,9,80000,11.2897944135779,2,1,2,99
FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,8,87000,11.3736748918235,5,10,12,24
TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,7,NA,NA,9,1,0,3
TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,7,63000,11.0509058782636,5,3,7,0
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,74000,11.2118338856085,10,2,1,14
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,90000,11.4075760603618,8,0,1,8
FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,8,80000,11.2897944135779,15,4,0,13
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,30000,10.3089859934221,9,2,1,10
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,45000,10.7144399907278,10,2,5,1
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,53000,10.8780660602808,5,0,0,1
TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,7,50000,10.8197982842103,3,2,3,1
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,7,35000,10.463131911492,7,0,1,0
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,17000,9.74102744483773,8,0,2,12
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,67000,11.1124628236349,5,4,1,1
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,120000,11.6952553550628,14,2,2,8
FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,8,3000,8.00670084544037,14,10,0,24
TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,8,74000,11.2118338856085,40,3,40,0
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,35000,10.463131911492,10,0,6,0
FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,7,40000,10.5966597327836,4,2,5,2
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,75000,11.2252567257629,17,1,17,1
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,35000,10.463131911492,8,5,2,2
TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,7,3000,8.00670084544037,42,1,2,14
FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,7,20000,9.90353755128617,4,2,0,2
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,36000,10.4913019948302,5,6,1,48
FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,8,48000,10.7789771230064,12,3,2,1
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,40000,10.5966597327836,7,0,0,6
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,24000,10.0858507751287,5,0,1,2
FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,8,42000,10.6454487065059,21,0,21,21
FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,8,40000,10.5966597327836,8,8,0,3
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,50000,10.8197982842103,20,2,1,40
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,55000,10.9151066458675,35,4,3,10
FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,7,NA,NA,21,14,0,1
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,15000,9.61587214452889,7,2,0,8
TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,9,60000,11.002116507732,28,14,3,6
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,15000,9.61587214452889,10,3,20,25
FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,8,80000,11.2897944135779,74,2,NA,50
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,55000,10.9151066458675,5,0,0,0
FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,8,NA,NA,9,9,2,10
FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,8,12000,9.39274525863144,14,4,3,4
FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,8,25000,10.1266711030504,35,0,0,5
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,55000,10.9151066458675,10,5,5,10
TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,8,19000,9.85224688834253,50,0,0,0
FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,7,7000,8.8538082749772,84,0,0,14
FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,7,30000,10.3089859934221,84,84,21,84
FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,8,NA,NA,9,0,2,3
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,NA,NA,7,3,1,6
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,30000,10.3089859934221,14,7,7,14
FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,8,38000,10.5453677541517,25,2,0,5
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,1e+05,11.5129354649202,10,2,2,10
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,65000,11.0821579333748,10,4,1,77
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,7000,8.8538082749772,28,6,14,28
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,43000,10.6689786502192,30,10,0,10
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,24000,10.0858507751287,35,2,0,42
